sent_id,sentence,entity
152,"April 25 : Mandatory Palestine established.
April 27 – 28 : Red Army invasion of Azerbaijan and Armenia ends the Armenian–Azerbaijani War and concludes with their incorporation into the Soviet Union.
September 5 : Mahatma Gandhi launches Non-cooperation movement .
",Azerbaijan
152,"April 25 : Mandatory Palestine established.
April 27 – 28 : Red Army invasion of Azerbaijan and Armenia ends the Armenian–Azerbaijani War and concludes with their incorporation into the Soviet Union.
September 5 : Mahatma Gandhi launches Non-cooperation movement .
",Armenia
152,"April 25 : Mandatory Palestine established.
April 27 – 28 : Red Army invasion of Azerbaijan and Armenia ends the Armenian–Azerbaijani War and concludes with their incorporation into the Soviet Union.
September 5 : Mahatma Gandhi launches Non-cooperation movement .
",Armenian
153,"December 1 : Mexican Revolution ends.
",Mexican
154,"Greece restores its monarchy after a referendum .
",Greece
155,"1921
Russian famine of 1921–1922 begins.
",Russian
157,"February – March : Russia invades Georgia and incorporates it into the Soviet Union.
March 4 : Warren G. Harding is inaugurated as President of the United States.
",Russia
157,"February – March : Russia invades Georgia and incorporates it into the Soviet Union.
March 4 : Warren G. Harding is inaugurated as President of the United States.
",the Soviet Union
157,"February – March : Russia invades Georgia and incorporates it into the Soviet Union.
March 4 : Warren G. Harding is inaugurated as President of the United States.
",Georgia
157,"February – March : Russia invades Georgia and incorporates it into the Soviet Union.
March 4 : Warren G. Harding is inaugurated as President of the United States.
",the United States
158,"March 18 : End of the Polish–Soviet War .
",Polish
159,"July 29 : Adolf Hitler becomes Führer of the Nazi Party as hyperinflation in the Weimar Republic begins.
November 9 : The Italian National Fascist Party is established by Benito Mussolini .
November 17 : End of the Ukrainian–Soviet War .
",the Weimar Republic
159,"July 29 : Adolf Hitler becomes Führer of the Nazi Party as hyperinflation in the Weimar Republic begins.
November 9 : The Italian National Fascist Party is established by Benito Mussolini .
November 17 : End of the Ukrainian–Soviet War .
",Ukrainian
161,"Coup brings the Pahlavi dynasty to power in Iran.
",Pahlavi
161,"Coup brings the Pahlavi dynasty to power in Iran.
",Iran
167,"February 28 : Egypt gains independence from the United Kingdom , though British forces still occupy the Suez Canal .
June 28 : The Irish Civil War begins.
July 29 : Julius the Cat debuts in Disney.
September 4 : Jack debuts in Disney.
October 23 : Conservative Bonar Law becomes Prime Minister of the United Kingdom.
",Egypt
167,"February 28 : Egypt gains independence from the United Kingdom , though British forces still occupy the Suez Canal .
June 28 : The Irish Civil War begins.
July 29 : Julius the Cat debuts in Disney.
September 4 : Jack debuts in Disney.
October 23 : Conservative Bonar Law becomes Prime Minister of the United Kingdom.
",the United Kingdom
167,"February 28 : Egypt gains independence from the United Kingdom , though British forces still occupy the Suez Canal .
June 28 : The Irish Civil War begins.
July 29 : Julius the Cat debuts in Disney.
September 4 : Jack debuts in Disney.
October 23 : Conservative Bonar Law becomes Prime Minister of the United Kingdom.
",British
167,"February 28 : Egypt gains independence from the United Kingdom , though British forces still occupy the Suez Canal .
June 28 : The Irish Civil War begins.
July 29 : Julius the Cat debuts in Disney.
September 4 : Jack debuts in Disney.
October 23 : Conservative Bonar Law becomes Prime Minister of the United Kingdom.
",the Suez Canal
168,"October 28 : March on Rome brings Benito Mussolini to power in Italy.
",Rome
168,"October 28 : March on Rome brings Benito Mussolini to power in Italy.
",Italy
169,"November 1 : Ottoman Sultanate abolished by the Grand National Assembly of Turkey ; Sultan Mehmed VI is deposed.
November 4 : Howard Carter discovers the Tomb of Tutankhamun .
",Sultan
169,"November 1 : Ottoman Sultanate abolished by the Grand National Assembly of Turkey ; Sultan Mehmed VI is deposed.
November 4 : Howard Carter discovers the Tomb of Tutankhamun .
",Ottoman
172,"Irish Free State is established, while the province of Northern Ireland is created within The United Kingdom .
",The United Kingdom
172,"Irish Free State is established, while the province of Northern Ireland is created within The United Kingdom .
",Northern Ireland
173,"December 16 : Gabriel Narutowicz , President of Poland , is assassinated.
",Poland
174,"December 30 : The Union of Soviet Socialist Republics (USSR), the world's first officially Communist state , is formed.
",USSR
174,"December 30 : The Union of Soviet Socialist Republics (USSR), the world's first officially Communist state , is formed.
",Communist
175,"The union of Costa Rica , Guatemala , Honduras and El Salvador is dissolved.
",El Salvador
175,"The union of Costa Rica , Guatemala , Honduras and El Salvador is dissolved.
",Honduras
175,"The union of Costa Rica , Guatemala , Honduras and El Salvador is dissolved.
",Costa Rica
175,"The union of Costa Rica , Guatemala , Honduras and El Salvador is dissolved.
",Guatemala
177,"1923
January 26 : The Italian reconquest of Libya begins.
",Italian
177,"1923
January 26 : The Italian reconquest of Libya begins.
",Libya
179,"May 22 : Stanley Baldwin becomes Prime Minister of the United Kingdom.
",the United Kingdom
181,"June 9 : A military coup ousts and kills Bulgarian Prime Minister Aleksandar Stamboliyski .
",Bulgarian
183,"August 2 : Death of Warren G. Harding ; Vice President Calvin Coolidge assumes office as President of the United States.
September 1 : The Great Kantō earthquake kills at least 105,000 people in Japan .
",Japan
183,"August 2 : Death of Warren G. Harding ; Vice President Calvin Coolidge assumes office as President of the United States.
September 1 : The Great Kantō earthquake kills at least 105,000 people in Japan .
",the United States
184,"October 11 : Turkish War of Independence ends; Ankara replaces Istanbul as its capital.
October 16 : The Walt Disney Company is founded.
October 29 : Mustafa Kemal Atatürk becomes the first President of the newly established Republic of Turkey .
",Republic of Turkey
184,"October 11 : Turkish War of Independence ends; Ankara replaces Istanbul as its capital.
October 16 : The Walt Disney Company is founded.
October 29 : Mustafa Kemal Atatürk becomes the first President of the newly established Republic of Turkey .
",Istanbul
184,"October 11 : Turkish War of Independence ends; Ankara replaces Istanbul as its capital.
October 16 : The Walt Disney Company is founded.
October 29 : Mustafa Kemal Atatürk becomes the first President of the newly established Republic of Turkey .
",Ankara
185,"November 8 : The Beer Hall Putsch , an attempt to overthrow the Weimar Republic , ends in failure and brief imprisonment for Adolf Hitler but brings the Nazi Party to national attention.
November 15 : Hyperinflation in the Weimar Republic ends with the introduction of the Rentenmark .
",the Weimar Republic
188,"January 22 : Ramsay MacDonald becomes Prime Minister of the United Kingdom; first Labour Party prime minister.
",the United Kingdom
189,"January 25 – February 5 : The first edition of the Winter Olympic Games is hosted in Chamonix , France.
",France
189,"January 25 – February 5 : The first edition of the Winter Olympic Games is hosted in Chamonix , France.
",Chamonix
190,"February 12 : Rhapsody in Blue by George Gershwin premieres in New York City.
",New York City
192,"May 24 : Immigration Act of 1924 significantly restricts immigration from Asia, the Middle East, and Southern Europe to USA.
",the Middle East
192,"May 24 : Immigration Act of 1924 significantly restricts immigration from Asia, the Middle East, and Southern Europe to USA.
",Asia
192,"May 24 : Immigration Act of 1924 significantly restricts immigration from Asia, the Middle East, and Southern Europe to USA.
",Southern Europe
192,"May 24 : Immigration Act of 1924 significantly restricts immigration from Asia, the Middle East, and Southern Europe to USA.
",USA
193,"August 28 : The August Uprising in Georgia against Soviet rule.
",Soviet
193,"August 28 : The August Uprising in Georgia against Soviet rule.
",Georgia
194,"November 1 : Teacher debuts in Disney.
November 4 : Conservative Stanley Baldwin becomes Prime Minister of the United Kingdom.
",the United Kingdom
199,"Saudi conquest of Hejaz .
",Hejaz
199,"Saudi conquest of Hejaz .
",Saudi
200,"Serum run to Nome .
",Nome
201,"1926
May 12 – 14 : May Coup in Poland.
",Poland
202,"May 28 : 28 May 1926 coup d'état in Portugal.
",Portugal
203,"June 19 : National Broadcasting Company (NBC) founded in New York City.
",New York City
204,"July 1 : The Kuomintang begins the Northern Expedition , a military unification campaign in northern China.
",China
205,"August 22 : General Georgios Kondylis overthrows General Theodoros Pangalos in Greece.
",Greece
206,"December 25 : Emperor Taishō dies; his son, the Emperor Shōwa (Hirohito) becomes Emperor of Japan.
",Japan
207,"1927
January 1 : The BBC is granted a Royal charter in the United Kingdom.
",Royal
207,"1927
January 1 : The BBC is granted a Royal charter in the United Kingdom.
",the United Kingdom
208,"May : The Parliament of Australia convenes in Canberra for the first time.
",Australia
208,"May : The Parliament of Australia convenes in Canberra for the first time.
",Canberra
209,"May 13 : The United Kingdom of Great Britain and Ireland officially becomes the United Kingdom of Great Britain and Northern Ireland .
",Northern Ireland
209,"May 13 : The United Kingdom of Great Britain and Ireland officially becomes the United Kingdom of Great Britain and Northern Ireland .
",the United Kingdom of Great Britain
209,"May 13 : The United Kingdom of Great Britain and Ireland officially becomes the United Kingdom of Great Britain and Northern Ireland .
",The United Kingdom of Great Britain
209,"May 13 : The United Kingdom of Great Britain and Ireland officially becomes the United Kingdom of Great Britain and Northern Ireland .
",Ireland
